age,watch_hours,last_login_days,monthly_fee,number_of_profiles,avg_watch_time_per_day,engagement_score,gender_Male,gender_Other,subscription_type_Premium,subscription_type_Standard,region_Asia,region_Europe,region_North America,region_Oceania,region_South America,device_Laptop,device_Mobile,device_TV,device_Tablet,payment_method_Crypto,payment_method_Debit Card,payment_method_Gift Card,payment_method_PayPal,favorite_genre_Comedy,favorite_genre_Documentary,favorite_genre_Drama,favorite_genre_Horror,favorite_genre_Romance,favorite_genre_Sci-Fi,churned
66,6.15,39,17.99,4,0.15,-32.7,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
30,3.18,27,13.99,1,0.11,-23.71,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40,18.01,14,17.99,2,1.2,5.210000000000001,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
40,15.45,58,8.99,2,0.26,-42.29,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
23,5.52,9,13.99,4,0.55,-2.9300000000000006,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
70,19.11,28,13.99,4,0.66,-8.23,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
55,1.08,46,17.99,3,0.02,-44.9,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
64,1.29,9,13.99,1,0.13,-7.58,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
29,27.02,9,8.99,3,2.7,20.72,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
67,12.0,20,8.99,4,0.57,-7.43,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
29,4.84,49,8.99,3,0.1,-44.06,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
53,19.37,40,17.99,4,0.47,-20.16,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
67,23.1,59,13.99,3,0.39,-35.51,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
30,4.99,17,13.99,5,0.28,-11.73,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
37,28.01,35,8.99,1,0.78,-6.209999999999997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25,12.66,25,13.99,5,0.49,-11.85,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
19,43.11,9,13.99,1,4.31,38.42,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
23,8.41,29,17.99,4,0.28,-20.310000000000002,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
53,28.91,27,13.99,3,1.03,2.9400000000000013,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
58,0.14,54,17.99,3,0.0,-53.86,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
27,9.6,60,17.99,1,0.16,-50.24,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
36,17.04,31,13.99,2,0.53,-13.43,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
44,2.84,12,8.99,2,0.22,-8.94,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
55,0.15,0,17.99,4,0.15,0.3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
38,7.44,34,13.99,2,0.21,-26.35,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
29,10.93,59,8.99,3,0.18,-47.89,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
32,18.58,18,17.99,5,0.98,1.5599999999999987,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
70,32.59,7,13.99,4,4.07,29.660000000000004,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
30,46.55,48,17.99,3,0.95,-0.5,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
65,15.52,0,17.99,4,15.52,31.04,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
50,25.08,53,8.99,5,0.46,-27.46,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
61,14.2,35,13.99,4,0.39,-20.41,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
39,15.64,24,17.99,4,0.63,-7.73,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,22.29,54,8.99,5,0.41,-31.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
29,8.06,13,8.99,2,0.58,-4.359999999999999,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
57,4.76,58,8.99,1,0.08,-53.16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
29,7.29,44,13.99,3,0.16,-36.55,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
44,4.2,39,13.99,3,0.11,-34.69,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
22,0.91,39,8.99,1,0.02,-38.07,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
33,3.15,42,8.99,1,0.07,-38.78,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
25,5.78,45,8.99,4,0.13,-39.09,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
54,19.95,59,17.99,1,0.33,-38.72,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
21,5.49,31,8.99,2,0.17,-25.34,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
19,1.87,6,17.99,1,0.27,-3.86,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23,15.3,49,8.99,3,0.31,-33.39,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
19,0.82,39,13.99,5,0.02,-38.16,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
40,4.87,19,13.99,1,0.24,-13.89,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
31,2.2,43,17.99,5,0.05,-40.75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
38,2.7,49,8.99,1,0.05,-46.25,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
25,5.75,7,17.99,3,0.72,-0.5300000000000002,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39,9.28,39,17.99,3,0.23,-29.490000000000002,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
64,5.01,49,8.99,5,0.1,-43.89,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
21,8.27,53,13.99,3,0.15,-44.58,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
32,3.37,19,13.99,1,0.17,-15.46,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
62,1.71,13,8.99,4,0.12,-11.17,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
69,2.48,55,13.99,1,0.04,-52.48,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
63,7.58,25,17.99,1,0.29,-17.13,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
23,18.15,16,17.99,2,1.07,3.219999999999999,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,15.56,53,17.99,3,0.29,-37.15,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
60,2.0,32,17.99,5,0.06,-29.94,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
38,8.79,17,13.99,5,0.49,-7.720000000000001,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
61,13.17,40,17.99,3,0.32,-26.509999999999998,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
56,9.9,41,8.99,5,0.24,-30.86,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
33,8.92,48,8.99,5,0.18,-38.9,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
58,6.35,23,8.99,2,0.26,-16.39,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,0.57,52,17.99,4,0.01,-51.42,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
45,15.41,6,17.99,3,2.2,11.61,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59,4.17,57,13.99,4,0.07,-52.76,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
24,11.85,0,8.99,3,11.85,23.7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
38,32.31,11,13.99,3,2.69,24.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
59,12.4,43,8.99,3,0.28,-30.32,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
40,6.86,1,8.99,4,3.43,9.290000000000001,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
53,17.99,0,17.99,3,17.99,35.98,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
31,7.64,46,8.99,4,0.16,-38.2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
59,35.89,11,8.99,4,2.99,27.880000000000003,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
58,8.53,8,8.99,2,0.95,1.4799999999999986,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
18,27.6,11,17.99,5,2.3,18.900000000000002,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20,8.87,24,17.99,1,0.35,-14.780000000000001,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59,12.03,33,8.99,1,0.35,-20.62,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
28,16.69,47,17.99,3,0.35,-29.959999999999997,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
48,1.54,22,17.99,5,0.07,-20.39,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
35,25.2,48,17.99,4,0.51,-22.29,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
46,4.11,16,8.99,4,0.24,-11.649999999999999,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
57,4.81,21,13.99,2,0.22,-15.97,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
67,1.93,48,13.99,5,0.04,-46.03,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
67,0.01,1,13.99,4,0.01,-0.98,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
49,19.77,54,13.99,4,0.36,-33.870000000000005,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
48,2.98,6,17.99,2,0.43,-2.59,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
23,27.77,21,8.99,2,1.26,8.030000000000001,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
43,6.86,41,8.99,4,0.16,-33.98,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
49,10.85,27,8.99,4,0.39,-15.76,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
65,10.44,58,13.99,2,0.18,-47.38,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
59,24.62,21,8.99,3,1.12,4.740000000000002,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
48,6.94,52,8.99,1,0.13,-44.93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21,4.52,3,13.99,3,1.13,2.6499999999999995,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
61,1.63,36,17.99,5,0.04,-34.33,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
34,12.42,28,8.99,2,0.43,-15.15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,38.31,4,13.99,5,7.66,41.97,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
23,14.9,40,13.99,1,0.36,-24.740000000000002,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
30,7.13,49,17.99,3,0.14,-41.730000000000004,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
20,7.81,53,17.99,4,0.14,-45.05,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
42,0.48,5,13.99,5,0.08,-4.44,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,6.55,52,13.99,5,0.12,-45.33,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
49,29.41,14,17.99,1,1.96,17.37,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
41,32.8,32,8.99,2,0.99,1.7899999999999991,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
65,0.24,28,8.99,5,0.01,-27.75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
34,33.38,53,13.99,5,0.62,-19.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
32,14.18,59,13.99,1,0.24,-44.58,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
33,6.97,44,13.99,3,0.15,-36.88,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
47,6.39,54,8.99,4,0.12,-47.49,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
33,6.35,30,17.99,5,0.2,-23.45,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
67,2.79,53,13.99,4,0.05,-50.16,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
20,47.0,25,8.99,4,1.81,23.810000000000002,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
43,38.84,56,13.99,4,0.68,-16.479999999999997,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
36,2.56,6,13.99,5,0.37,-3.07,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
54,13.25,49,8.99,3,0.27,-35.480000000000004,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
26,12.76,54,13.99,4,0.23,-41.01,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,26.47,60,13.99,1,0.43,-33.1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
37,1.33,60,13.99,5,0.02,-58.65,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
43,10.02,50,8.99,1,0.2,-39.78,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
69,7.66,46,8.99,3,0.16,-38.18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
32,22.99,31,13.99,1,0.72,-7.290000000000003,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
35,9.2,26,8.99,2,0.34,-16.46,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
29,4.46,42,17.99,4,0.1,-37.44,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
34,2.94,39,17.99,1,0.07,-35.99,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
45,2.59,56,17.99,3,0.05,-53.36,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
46,1.22,59,13.99,3,0.02,-57.76,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
31,10.38,42,8.99,1,0.24,-31.38,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
68,15.56,53,8.99,5,0.29,-37.15,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
36,11.94,45,13.99,2,0.26,-32.8,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
68,24.27,33,8.99,1,0.71,-8.02,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
50,4.3,54,8.99,5,0.08,-49.62,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
18,9.77,57,13.99,2,0.17,-47.06,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
34,3.92,4,17.99,1,0.78,0.7000000000000002,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
39,13.51,54,17.99,4,0.25,-40.24,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
45,27.2,8,17.99,5,3.02,22.22,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23,16.51,41,17.99,5,0.39,-24.099999999999998,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
56,4.05,4,13.99,4,0.81,0.8599999999999994,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
31,2.2,29,13.99,1,0.07,-26.73,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
31,2.02,39,13.99,4,0.05,-36.93,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
31,54.98,57,13.99,4,0.95,-1.0700000000000003,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
41,7.78,0,8.99,2,7.78,15.56,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
32,1.43,19,13.99,2,0.07,-17.5,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
67,18.54,58,17.99,5,0.31,-39.150000000000006,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
46,4.84,27,8.99,2,0.17,-21.990000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
54,6.65,23,17.99,4,0.28,-16.07,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
59,47.14,35,17.99,3,1.31,13.450000000000003,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
44,20.91,5,8.99,5,3.48,19.39,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
62,3.31,21,8.99,3,0.15,-17.54,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
46,2.98,51,13.99,1,0.06,-47.96,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,37.3,31,13.99,5,1.17,7.469999999999999,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,10.38,33,17.99,3,0.31,-22.31,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
55,6.14,25,17.99,4,0.24,-18.62,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70,4.75,54,13.99,3,0.09,-49.16,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
69,7.26,48,13.99,5,0.15,-40.59,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31,23.56,40,13.99,5,0.57,-15.870000000000001,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
55,7.86,36,8.99,4,0.21,-27.93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
40,7.48,54,13.99,1,0.14,-46.38,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
36,2.13,54,17.99,3,0.04,-51.83,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
62,6.12,51,8.99,2,0.12,-44.76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
63,10.71,43,8.99,2,0.24,-32.05,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
43,1.06,27,13.99,4,0.04,-25.9,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18,12.22,48,17.99,5,0.25,-35.53,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
23,3.9,1,13.99,1,1.95,4.85,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
21,19.77,22,17.99,4,0.86,-1.370000000000001,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
53,2.42,11,8.99,5,0.2,-8.379999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
64,7.0,9,17.99,4,0.7,-1.2999999999999998,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
21,61.8,41,13.99,3,1.47,22.269999999999996,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
50,2.84,36,8.99,3,0.08,-33.08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
38,5.32,24,13.99,4,0.21,-18.47,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
67,0.44,27,13.99,3,0.02,-26.54,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
70,7.16,40,13.99,1,0.17,-32.67,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
58,0.73,14,13.99,3,0.05,-13.22,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
21,2.73,48,8.99,5,0.06,-45.21,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
28,17.1,16,17.99,4,1.01,2.110000000000003,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
61,20.11,17,8.99,1,1.12,4.23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
27,31.0,57,8.99,5,0.53,-25.47,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
63,11.42,57,13.99,1,0.2,-45.38,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
51,14.64,23,17.99,4,0.61,-7.75,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
40,5.54,11,8.99,1,0.46,-5.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
47,34.18,50,17.99,4,0.67,-15.149999999999999,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
19,1.23,47,8.99,4,0.03,-45.74,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
43,7.51,2,8.99,4,2.5,8.01,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
63,16.41,34,13.99,1,0.47,-17.12,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
39,11.29,40,13.99,1,0.28,-28.43,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
20,0.37,27,8.99,1,0.01,-26.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
39,7.24,8,8.99,3,0.8,0.040000000000000924,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
30,21.23,50,17.99,2,0.42,-28.349999999999998,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
46,0.89,35,13.99,1,0.02,-34.09,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
66,1.21,7,8.99,5,0.15,-5.640000000000001,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
19,13.21,32,17.99,2,0.4,-18.39,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
